record_index,working_ion,electrode_uid,dup_exact_electrode_uid,dup_same_ion_framework_charge_discharge_formula,dup_same_ion_charge_discharge_ids,dup_same_framework_uid,dup_same_ion_battery_formula_framework
Li_001211,Li,el_81bd853a81e0dd5f,False,False,False,False,False
Li_001212,Li,el_6441077859fa4426,False,False,False,False,False
Li_001213,Li,el_d01702b71ee4faa8,False,False,False,False,False
Li_001214,Li,el_1dfaadfb2569b3c5,False,False,False,True,False
Li_001215,Li,el_53e755a3e27ab882,False,False,False,True,False
Li_001216,Li,el_8da8f2c34d415958,False,True,False,True,True
Li_001217,Li,el_f289f9a3adb7f193,False,False,False,False,False
Li_001218,Li,el_64b3958a7cf03658,False,False,False,True,False
Li_001219,Li,el_e0ac09370073b226,False,False,False,True,False
Li_001220,Li,el_e0316d0d2addf22b,False,False,False,False,False
Li_001221,Li,el_3f2db6170ce32ce4,False,False,False,True,False
Li_001222,Li,el_56cdc8b75a89a951,False,False,False,False,False
Li_001223,Li,el_c499ff625127df87,False,False,False,False,False
Li_001224,Li,el_400f7b4ebcace5dd,False,False,False,False,False
Li_001225,Li,el_c620d3e19be6104e,False,False,False,True,False
Li_001226,Li,el_2685da5e2846a29d,False,False,False,False,False
Li_001227,Li,el_86b041bd3c1c864b,False,False,False,True,False
Li_001228,Li,el_df502353864b13db,False,False,False,True,False
Li_001229,Li,el_672602bd3018cdf9,False,True,False,True,True
Li_001230,Li,el_9f60285fbc99a12f,False,False,False,False,False
Li_001231,Li,el_e702db77232f89c7,False,False,False,False,False
Li_001232,Li,el_2ab3a3a317193515,False,False,False,False,False
Li_001233,Li,el_0dad734496b4e4d6,False,False,False,False,False
Li_001234,Li,el_e3017590751fd074,False,False,False,False,False
Li_001235,Li,el_3ae6c5b650e227b5,False,False,False,True,False
Li_001236,Li,el_24fe5127f4a7a667,False,False,False,True,False
Li_001237,Li,el_dd8569c0a8f2deff,False,False,False,True,False
Li_001238,Li,el_382e9f89e86a48a1,False,False,False,True,False
Li_001239,Li,el_50679d80c2b4f934,False,False,False,False,False
Li_001240,Li,el_bbbbc09f6751e4db,False,True,False,True,True
Li_001241,Li,el_492275535dec1384,False,True,False,True,True
Li_001242,Li,el_c3fc8f60fa6ec7ce,False,False,False,True,False
Li_001243,Li,el_238d67c1d57f0685,False,True,False,True,True
Li_001244,Li,el_fe97f4761be4d624,False,False,False,True,False
Li_001245,Li,el_28574cab6c16f51e,False,False,False,True,False
Li_001246,Li,el_cff8301c7f527f79,False,True,False,True,True
Li_001247,Li,el_b5cc9ef69456ee49,False,True,False,True,True
Li_001248,Li,el_fd4546228c530efa,False,True,False,True,True
Li_001249,Li,el_523a9d56efa6fbc7,False,False,False,True,False
Li_001250,Li,el_c868f880e8ee5bbb,False,True,False,True,True
Li_001251,Li,el_18192ad0c800992b,False,True,False,True,True
Li_001252,Li,el_989c09145aec004f,False,False,False,True,False
Li_001253,Li,el_c069d31b7a6d8822,False,False,False,True,False
Li_001254,Li,el_11fb17af7be356b7,False,True,False,True,True
Li_001255,Li,el_dd870222151c68f0,False,False,False,False,False
Li_001256,Li,el_d07d5e4e02c92d2f,False,True,False,True,True
Li_001257,Li,el_6e21c11c96138564,False,False,False,False,False
Li_001258,Li,el_31042db93d7ae7f5,False,True,False,True,True
Li_001259,Li,el_f719c16e6fe88bda,False,False,False,False,False
Li_001260,Li,el_c77a0c4a159eedd0,False,False,False,True,False
Li_001261,Li,el_1b8468e678cfb660,False,False,False,True,False
Li_001262,Li,el_b91da7a777d35760,False,False,False,False,False
Li_001263,Li,el_4e66ece877ea2346,False,False,False,True,False
Li_001264,Li,el_df4e8eebb5047db7,False,False,False,False,False
Li_001265,Li,el_38b009e6769f0bcf,False,False,False,True,False
Li_001266,Li,el_80d8b83d3d12c394,False,False,False,False,False
Li_001267,Li,el_60564bbb29541490,False,False,False,False,False
Li_001268,Li,el_ce2f3af976524cb1,False,False,False,True,False
Li_001269,Li,el_1a9533bc6f3728e3,False,True,False,True,True
Li_001270,Li,el_5cb0ca000bdd26ba,False,True,False,True,True
Li_001271,Li,el_ff0249820dc0ce73,False,False,False,False,False
Li_001272,Li,el_734a489039de473a,False,True,False,True,True
Li_001273,Li,el_1623a10c38736dfb,False,True,False,True,True
Li_001274,Li,el_7425e9c73c3cd118,False,False,False,True,False
Li_001275,Li,el_3e6733051de3edc8,False,True,False,True,True
Li_001276,Li,el_610c3becf08ec9f2,False,True,False,True,True
Li_001277,Li,el_65c9bfa3a3f87303,False,False,False,False,False
Li_001278,Li,el_fc6888455167a467,False,False,False,False,False
Li_001279,Li,el_e1bba3f920cca7ce,False,False,False,False,False
Li_001280,Li,el_1cf6aaee6a74419b,False,False,False,False,False
Li_001281,Li,el_4c379e2106feac94,False,False,False,True,False
Li_001282,Li,el_a61cfce2a140ac28,False,False,False,False,False
Li_001283,Li,el_4aa4f7a4a0c8b267,False,False,False,False,False
Li_001284,Li,el_26713db183b01860,False,False,False,True,False
Li_001285,Li,el_2bfab0804f4f4e4b,False,False,False,False,False
Li_001286,Li,el_5748f033a4cbd97a,False,False,False,False,False
Li_001287,Li,el_78b71bbe52facd3b,False,False,False,False,False
Li_001288,Li,el_85c4511531df798c,False,False,False,False,False
Li_001289,Li,el_013bb8296acc3bf1,False,False,False,False,False
Li_001290,Li,el_9e4664b86e0b8364,False,False,False,False,False
Li_001291,Li,el_bc0bc0a058eaa2d5,False,True,False,True,True
Li_001292,Li,el_cd4a0b41995f0ac7,False,False,False,False,False
Li_001293,Li,el_2802c805150239f6,False,False,False,True,False
Li_001294,Li,el_3ebce5321607c1d1,False,True,False,True,True
Li_001295,Li,el_7875ca9491615de4,False,True,False,True,True
Li_001296,Li,el_a4701ed9547dd235,False,True,False,True,True
Li_001297,Li,el_2b4e8b786d6f10a5,False,False,False,True,False
Li_001298,Li,el_84f70c36fd06ef42,False,False,False,False,False
Li_001299,Li,el_bd0206cc57139918,False,False,False,False,False
Li_001300,Li,el_270e4360f07dcce8,False,False,False,True,False
Li_001301,Li,el_950fa445408774cd,False,True,False,True,True
Li_001302,Li,el_476fd32716734afa,False,False,False,False,False
Li_001303,Li,el_f00cc1fd8a168e80,False,False,False,True,False
Li_001304,Li,el_0bc813fae1e4bbbd,False,False,False,False,False
Li_001305,Li,el_0fb9fb8f2507ab74,False,False,False,False,False
Li_001306,Li,el_cc60a1087ce09100,False,False,False,False,False
Li_001307,Li,el_dad9aab0f082b836,False,False,False,False,False
Li_001308,Li,el_2549756d1ab2a3ae,False,False,False,False,False
Li_001309,Li,el_d899301e61a5d5c7,False,False,False,False,False
Li_001310,Li,el_c616ad81e588966c,False,False,False,False,False
Li_001311,Li,el_d26218aeb39c43d7,False,False,False,False,False
Li_001312,Li,el_1a1b640a123261c0,False,False,False,False,False
Li_001313,Li,el_698b4a329efe53ec,False,False,False,False,False
Li_001314,Li,el_0c74979607be0fdd,False,False,False,False,False
Li_001315,Li,el_0e736ae5a275e7eb,False,False,False,False,False
Li_001316,Li,el_75ff84ede0ab28e2,False,True,False,True,True
Li_001317,Li,el_d9828f90586ec761,False,True,False,True,True
Li_001318,Li,el_2761180a51721480,False,False,False,False,False
Li_001319,Li,el_f40b5dd940d7bedd,False,False,False,False,False
Li_001320,Li,el_81e59cfa42132d90,False,False,False,False,False
Li_001321,Li,el_9b9e4001ea56060f,False,False,False,False,False
Li_001322,Li,el_ad371f68a725940e,False,False,False,False,False
Li_001323,Li,el_669b6136354db98c,False,False,False,False,False
Li_001324,Li,el_405fe26cde32f450,False,False,False,False,False
Li_001325,Li,el_18de848c5f2816d1,False,False,False,False,False
Li_001326,Li,el_2328a3a0a0d2f0f8,False,False,False,False,False
Li_001327,Li,el_80576bf8b1fb847a,False,False,False,False,False
Li_001328,Li,el_e89dfa692fddecfc,False,False,False,False,False
Li_001329,Li,el_a0939b6e98be9293,False,False,False,False,False
Li_001330,Li,el_7c59f180630bc61f,False,False,False,False,False
Li_001331,Li,el_279f47f9ba4a26ac,False,False,False,False,False
Li_001332,Li,el_b2f05f9d0b909623,False,False,False,False,False
Li_001333,Li,el_b31b5a8673bbcea4,False,False,False,False,False
Li_001334,Li,el_0ce9fabfe5c2a010,False,False,False,False,False
Li_001335,Li,el_dff556ce21ffbb63,False,False,False,False,False
Li_001336,Li,el_019b55537747d220,False,False,False,False,False
Li_001337,Li,el_28d1f9cc233cc790,False,False,False,False,False
Li_001338,Li,el_3a3f79895d3985e2,False,False,False,False,False
Li_001339,Li,el_b19b2796e77d5de4,False,False,False,False,False
Li_001340,Li,el_f1596143e18ac284,False,False,False,False,False
Li_001341,Li,el_d97d9e626ba5fe2a,False,False,False,False,False
Li_001342,Li,el_f9d29df846d08db9,False,False,False,False,False
Li_001343,Li,el_5f7cec37843e50ae,False,False,False,False,False
Li_001344,Li,el_2c41c9b670cf5383,False,False,False,False,False
Li_001345,Li,el_8efb3d456850dd7e,False,False,False,False,False
Li_001346,Li,el_5deb5d052937afca,False,False,False,False,False
Li_001347,Li,el_bafff9ab8c844082,False,False,False,False,False
Li_001348,Li,el_118d26f716859296,False,False,False,True,False
Li_001349,Li,el_6e2f9742bdd98d12,False,False,False,True,False
Li_001350,Li,el_e42a634ffd9462f4,False,False,False,True,False
Li_001351,Li,el_910f7b2f685b4da6,False,False,False,False,False
Li_001352,Li,el_3cccfc93d7445a26,False,False,False,True,False
Li_001353,Li,el_747c2687b67c4944,False,False,False,False,False
Li_001354,Li,el_112f262199c469dd,False,False,False,False,False
Li_001355,Li,el_86f150eda5ca3e15,False,False,False,True,False
Li_001356,Li,el_e379e40687cb0564,False,True,False,True,True
Li_001357,Li,el_77f881ea85be0a34,False,False,False,True,False
Li_001358,Li,el_ee00c3cde89c59f0,False,False,False,True,False
Li_001359,Li,el_ada0d7166af707df,False,True,False,True,True
Li_001360,Li,el_559a9a86dabc4b53,False,True,False,True,True
Li_001361,Li,el_c0f564922e10aa23,False,False,False,True,False
Li_001362,Li,el_8f2a042749df6bdb,False,False,False,False,False
Li_001363,Li,el_230ba16ec9829007,False,True,False,True,True
Li_001364,Li,el_41ea7ef1ec51eb95,False,False,False,False,False
Li_001365,Li,el_102212d1372f9b2b,False,False,False,False,False
Li_001366,Li,el_bb0aa9b20a59fa7b,False,False,False,False,False
Li_001367,Li,el_5906358d45bcf9bc,False,False,False,False,False
Li_001368,Li,el_5d3edeffb9972800,False,False,False,False,False
Li_001369,Li,el_4a91f3af95a4117a,False,False,False,False,False
Li_001370,Li,el_51971f519797b10b,False,False,False,False,False
Li_001371,Li,el_114b2b49d3a310c9,False,False,False,False,False
Li_001372,Li,el_aa2d92dc0e178a0f,False,False,False,False,False
Li_001373,Li,el_8122ada9804c8fc4,False,False,False,False,False
Li_001374,Li,el_97960b7842f60d74,False,False,False,False,False
Li_001375,Li,el_5f6e1e035f732e14,False,False,False,False,False
Li_001376,Li,el_e49126f9fd2ba7fe,False,False,False,False,False
Li_001377,Li,el_aa8166058f50e267,False,False,False,False,False
Li_001378,Li,el_361c359eb866b062,False,False,False,False,False
Li_001379,Li,el_a81f084b3560c53b,False,False,False,False,False
Li_001380,Li,el_e03db6a05ec1a19a,False,False,False,False,False
Li_001381,Li,el_87beb329a9ee73a0,False,False,False,False,False
Li_001382,Li,el_bec446e1ea4c34fd,False,False,False,False,False
Li_001383,Li,el_d41f0859ff6cb58d,False,False,False,False,False
Li_001384,Li,el_c12a59cc40c6eee4,False,True,False,True,True
Li_001385,Li,el_6e7934c2c655207a,False,True,False,True,True
Li_001386,Li,el_410141a5a4a45124,False,False,False,False,False
Li_001387,Li,el_55ca14a7d00d0db2,False,False,False,True,False
Li_001388,Li,el_bb98768d6074328b,False,False,False,False,False
Li_001389,Li,el_65897f9fabcb8e63,False,False,False,False,False
Li_001390,Li,el_6ebbf9db7853047b,False,False,False,False,False
Li_001391,Li,el_029f927a7a1a6082,False,True,False,True,True
Li_001392,Li,el_ee3ac0ec699951b3,False,True,False,True,True
Li_001393,Li,el_cdafcbc9b9314d4b,False,True,False,True,True
Li_001394,Li,el_9b164e618c88f500,False,True,False,True,True
Li_001395,Li,el_7ab07f96dff5530e,False,True,False,True,True
Li_001396,Li,el_26af5da35bb7c09d,False,True,False,True,True
Li_001397,Li,el_28e902125002c00e,False,True,False,True,True
Li_001398,Li,el_36ed0c8fa9573013,False,True,False,True,True
Li_001399,Li,el_67401eedfe4d40f7,False,True,False,True,True
Li_001400,Li,el_3000331a8e75e7f3,False,True,False,True,True
Li_001401,Li,el_65c88a5464c38e9d,False,True,False,True,True
Li_001402,Li,el_e78c6f740a86feb7,False,True,False,True,True
Li_001403,Li,el_896aa0c30a4d9abb,False,True,False,True,True
Li_001404,Li,el_eec81d01e08136a3,False,True,False,True,True
Li_001405,Li,el_76c1a2e600d1c21c,False,True,False,True,True
Li_001406,Li,el_a1b34cea4f3080ca,False,True,False,True,True
Li_001407,Li,el_0b0bb021584364f4,False,True,False,True,True
Li_001408,Li,el_df6c256eaf576014,False,False,False,False,False
Li_001409,Li,el_77cbf18ad402a1ac,False,False,False,False,False
Li_001410,Li,el_2af92378049cd2b8,False,False,False,False,False
Li_001411,Li,el_df84b3f6606a502f,False,False,False,True,False
Li_001412,Li,el_973618c0dfd40c64,False,True,False,True,True
Li_001413,Li,el_01750741a9a23ac7,False,False,False,True,False
Li_001414,Li,el_bb4186bf753d0b42,False,False,False,True,False
Li_001415,Li,el_2c29b42616f683b9,False,False,False,True,False
Li_001416,Li,el_2ce491ec76bbba99,False,True,False,True,True
Li_001417,Li,el_edf5787ad471901b,False,False,False,False,False
Li_001418,Li,el_22b4c8d78c69a2fe,False,False,False,True,False
Li_001419,Li,el_3bb120c140f6301e,False,True,False,True,True
Li_001420,Li,el_b6f8056cfa945f54,False,False,False,False,False
Li_001421,Li,el_56ab5a444a84d627,False,False,False,True,False
Li_001422,Li,el_8e1626e1979f80de,False,False,False,True,False
Li_001423,Li,el_ef12641ce1e43dde,False,False,False,False,False
Li_001424,Li,el_c396a3a75371c19f,False,False,False,False,False
Li_001425,Li,el_6257baa213a96b66,False,True,False,True,True
Li_001426,Li,el_fe339b6150d20659,False,True,False,True,True
Li_001427,Li,el_54e1e61fc4c04957,False,False,False,True,False
Li_001428,Li,el_b004a155fc874613,False,False,False,False,False
Li_001429,Li,el_260d5676d4196bd2,False,False,False,False,False
Li_001430,Li,el_cb9af0343c7b762d,False,False,False,False,False
Li_001431,Li,el_e5db6f4f47b421db,False,False,False,False,False
Li_001432,Li,el_780ab8480ae552da,False,False,False,False,False
Li_001433,Li,el_566e3fe626430326,False,False,False,False,False
Li_001434,Li,el_6141a89bc7761031,False,False,False,False,False
Li_001435,Li,el_188e635f5579138e,False,False,False,False,False
Li_001436,Li,el_7f046923e516d252,False,False,False,False,False
Li_001437,Li,el_917dc67ca2b7c3ce,False,False,False,False,False
Li_001438,Li,el_6dc0d08ca671901b,False,False,False,False,False
Li_001439,Li,el_30e677bb4bd98664,False,False,False,False,False
Li_001440,Li,el_bffc6b00b8a08dc4,False,True,False,True,True
Li_001441,Li,el_4ef9ebe3e0c81507,False,True,False,True,True
Li_001442,Li,el_65d96c319605759a,False,False,False,False,False
Li_001443,Li,el_6eab89df60c5023e,False,False,False,False,False
Li_001444,Li,el_5b7b90f6198be9ef,False,True,False,True,True
Li_001445,Li,el_59405b1740a01df9,False,False,False,False,False
Li_001446,Li,el_fad0ccc12b9abd3f,False,False,False,False,False
Li_001447,Li,el_e75bd4bb2ce84208,False,True,False,True,True
Li_001448,Li,el_2b211e2a84e8a0aa,False,False,False,False,False
Li_001449,Li,el_4e0715ca43bf1b32,False,False,False,False,False
Li_001450,Li,el_1950feaa9cedd3d4,False,False,False,False,False
Li_001451,Li,el_fc036c18c331254a,False,False,False,False,False
Li_001452,Li,el_f2bdac03ade2d06b,False,False,False,True,False
Li_001453,Li,el_3c0d2a56f499f179,False,False,False,False,False
Li_001454,Li,el_cf1703f84a629736,False,False,False,False,False
Li_001455,Li,el_a23821769e7bf5d6,False,False,False,True,False
Li_001456,Li,el_d140a560e6804669,False,True,False,True,True
Li_001457,Li,el_1b8e87396ba282a2,False,True,False,True,True
Li_001458,Li,el_134eaa39f233acec,False,True,False,True,True
Li_001459,Li,el_b34b1fffa8166afd,False,False,False,True,False
Li_001460,Li,el_f6edb57cd51aa80e,False,False,False,True,False
Li_001461,Li,el_570c75e08428a35e,False,False,False,False,False
Li_001462,Li,el_4e6eb424ea661a48,False,True,False,True,True
Li_001463,Li,el_886dd235cedb27ce,False,False,False,False,False
Li_001464,Li,el_ec9e736f5ee8f113,False,False,False,True,False
Li_001465,Li,el_88366e9c6002999e,False,True,False,True,True
Li_001466,Li,el_29d1e768f0dc78e0,False,False,False,False,False
Li_001467,Li,el_4f98ac05a1ec5b68,False,False,False,True,False
Li_001468,Li,el_ce4d2ab7c7d413e0,False,False,False,False,False
Li_001469,Li,el_90ac4ec1cb65cbf7,False,True,False,True,True
Li_001470,Li,el_ec6e81c052f07d37,False,False,False,True,False
Li_001471,Li,el_8e8e45d9224813f0,False,False,False,False,False
Li_001472,Li,el_5aba59ed3d3d285c,False,False,False,False,False
Li_001473,Li,el_e22a00bce216569c,False,False,False,True,False
Li_001474,Li,el_eb1e00ad34aa7d3e,False,False,False,True,False
Li_001475,Li,el_1aa0ed4134a07c88,False,False,False,False,False
Li_001476,Li,el_88c8133fabde2036,False,False,False,False,False
Li_001477,Li,el_1768d339475ffeb4,False,True,False,True,True
Li_001478,Li,el_f6cd1e90ad9b4593,False,True,False,True,True
Li_001479,Li,el_a79d53d76c9961b3,False,True,False,True,True
Li_001480,Li,el_7a03655d5be6f4b9,False,False,False,False,False
Li_001481,Li,el_68a3c036a3a4554d,False,False,False,False,False
Li_001482,Li,el_4aa96a7dc818b056,False,False,False,False,False
Li_001483,Li,el_6da53b29cadbeb0f,False,False,False,False,False
Li_001484,Li,el_8eb8a726b1e164c6,False,False,False,False,False
Li_001485,Li,el_0dff09c0a14904e9,False,False,False,False,False
Li_001486,Li,el_e1037b4b13f0f358,False,False,False,False,False
Li_001487,Li,el_8e1e0d4b7df1a6ad,False,False,False,False,False
Li_001488,Li,el_948fa6fbbf4632b3,False,False,False,False,False
Li_001489,Li,el_b3954ea8e2852e72,False,False,False,False,False
Li_001490,Li,el_35956f1883aa4f2e,False,False,False,False,False
Li_001491,Li,el_08346d520956d66e,False,False,False,False,False
Li_001492,Li,el_464a10ae5ceaf0c5,False,False,False,False,False
Li_001493,Li,el_d1f35de58aa68363,False,False,False,False,False
Li_001494,Li,el_4a5e8faa9aff315c,False,False,False,False,False
Li_001495,Li,el_40a410d240db9cff,False,False,False,False,False
Li_001496,Li,el_e8dfc36ca89e0cf6,False,False,False,False,False
Li_001497,Li,el_9476900ed93432cb,False,False,False,False,False
Li_001498,Li,el_d0bf7aea33052e20,False,False,False,False,False
Li_001499,Li,el_4af2a45bf006a97d,False,False,False,False,False
Li_001500,Li,el_45fdad0a56244775,False,False,False,False,False
Li_001501,Li,el_927cb238ae8ffbc7,False,False,False,True,False
Li_001502,Li,el_4fa626651e23a48e,False,True,False,True,True
Li_001503,Li,el_127d179da84a962d,False,False,False,False,False
Li_001504,Li,el_39c522995f4eb5f5,False,False,False,True,False
Li_001505,Li,el_ebc2fe83518f27dd,False,False,False,True,False
Li_001506,Li,el_58de00fa5ed02d8d,False,False,False,True,False
Li_001507,Li,el_beffa83c6d042b26,False,False,False,True,False
Li_001508,Li,el_704107717782c8e7,False,True,False,True,True
Li_001509,Li,el_5698b58379e38c19,False,False,False,False,False
Li_001510,Li,el_79ae1747027afc48,False,False,False,False,False
Li_001511,Li,el_39c2f482b0f7220c,False,False,False,True,False
Li_001512,Li,el_41ae2a48b2ef3469,False,False,False,True,False
Li_001513,Li,el_fd0bcae2817c9549,False,False,False,False,False
Li_001514,Li,el_403c1939bb74327a,False,False,False,False,False
