working_ion,record_index,electrode_uid,raw_electrode_has_structure_like_field,any_linked_material_has_structure,record_has_any_structure_route
Li,Li_002430,el_fdb6150d4cba0acf,True,True,True
Li,Li_002431,el_9f898a534b565cc4,True,True,True
Li,Li_002432,el_7838db505734e720,True,True,True
Li,Li_002433,el_70c101a6d644ade4,True,True,True
Li,Li_002434,el_29ad6dd033976f84,True,True,True
Li,Li_002435,el_ed553553aad10fc8,True,True,True
Li,Li_002436,el_4020088377229347,True,True,True
Li,Li_002437,el_4087a5bc30423f9f,True,True,True
Li,Li_002438,el_03c192c7607e28f1,True,True,True
Li,Li_002439,el_454b60a50079aaf6,True,True,True
Li,Li_002440,el_88487686c25ec12a,True,True,True
Li,Li_002441,el_a2d3d2c64fa7e017,True,True,True
Li,Li_002442,el_12fdb3826b17cb7a,True,True,True
Li,Li_002443,el_5ba0b54b5a4a1ace,True,True,True
Li,Li_002444,el_1dc1b965c410ec8b,True,True,True
Li,Li_002445,el_b09fce188b446a52,True,True,True
Li,Li_002446,el_4171a26803ba8ca8,True,True,True
Li,Li_002447,el_661cc2b5820021fd,True,True,True
Li,Li_002448,el_6ed2c6e3a8d9275a,True,True,True
Li,Li_002449,el_83231bb76ab4b4be,True,True,True
Li,Li_002450,el_8e9439b89431e27d,True,True,True
Li,Li_002451,el_8f68521a1ef7552b,True,True,True
Li,Li_002452,el_8dc0c3475c36924d,True,True,True
Li,Li_002453,el_022398ccd1a6a2f0,True,True,True
Li,Li_002454,el_77861e7b64f5a2e7,True,True,True
Li,Li_002455,el_780d8d770459a6fe,True,True,True
Li,Li_002456,el_856c32313ba11d02,True,True,True
Li,Li_002457,el_e3b7bd62cea364fe,True,True,True
Li,Li_002458,el_042c267e5b738d60,True,True,True
Li,Li_002459,el_6cc8a6d15c6fd155,True,True,True
Li,Li_002460,el_d259a2330c88686d,True,True,True
Li,Li_002461,el_fe0de60c094a9d7c,True,True,True
Li,Li_002462,el_b7ddc75f559ecc9c,True,True,True
Li,Li_002463,el_e531f855d636ffc3,True,True,True
Li,Li_002464,el_b22294bbf62bf890,True,True,True
Li,Li_002465,el_c3b445d87e055c35,True,True,True
Li,Li_002466,el_0dbb6e807a0ce001,True,True,True
Li,Li_002467,el_38649640da1a6fbb,True,True,True
Li,Li_002468,el_d39669636a6264b9,True,True,True
Li,Li_002469,el_84746ae423200932,True,True,True
Li,Li_002470,el_67b81c3be70bd11d,True,True,True
Li,Li_002471,el_4ccee1acefbac008,True,True,True
Li,Li_002472,el_8084cbfc49eed97f,True,True,True
Li,Li_002473,el_82e317961ad534ae,True,True,True
Li,Li_002474,el_7e7a69a4e8a791b9,True,True,True
Li,Li_002475,el_11b817288656e89b,True,True,True
Li,Li_002476,el_4f39dfbe4f58e076,True,True,True
Li,Li_002477,el_e0f05ecb1b978548,True,True,True
Li,Li_002478,el_b8c11ffa4665588d,True,True,True
Li,Li_002479,el_27e3d2efc6d2615d,True,True,True
Li,Li_002480,el_68ec50e8a3fde078,True,True,True
Li,Li_002481,el_011d125eb7b2ff21,True,True,True
Li,Li_002482,el_11259279f82a554f,True,True,True
Li,Li_002483,el_04360b284a2878c1,True,True,True
Li,Li_002484,el_b35058bfe8809d7b,True,True,True
Li,Li_002485,el_2b44398bcb16a4eb,True,True,True
Li,Li_002486,el_3af8e6db112521a3,True,True,True
Li,Li_002487,el_a1e174077c5f7130,True,True,True
Li,Li_002488,el_e75721c8e1b13eb9,True,True,True
Li,Li_002489,el_e4c3bb610ab8eaed,True,True,True
Li,Li_002490,el_4d867136e9a2b3b8,True,True,True
Li,Li_002491,el_f804a836779ebb0a,True,True,True
Li,Li_002492,el_6872a42541298e35,True,True,True
Li,Li_002493,el_6e4fd926466ed159,True,True,True
Li,Li_002494,el_ac5629ab001521b0,True,True,True
Li,Li_002495,el_5fedd6a194e5a697,True,True,True
Li,Li_002496,el_41bb9092241293c3,True,True,True
Li,Li_002497,el_3fbf98176fe32da0,True,True,True
Li,Li_002498,el_60a99ab9c2ea2112,True,True,True
Li,Li_002499,el_efdaf1f82abb1bd1,True,True,True
Li,Li_002500,el_730c2a17e45d7fa7,True,True,True
Li,Li_002501,el_3a2596202641d46a,True,True,True
Li,Li_002502,el_5cd6f4dac86bcb4d,True,True,True
Li,Li_002503,el_a2cfd59f0b651f3e,True,True,True
Li,Li_002504,el_20b94278be2c98eb,True,True,True
Li,Li_002505,el_3ec6c89d8886fe3c,True,True,True
Li,Li_002506,el_8423cd45551be260,True,True,True
Li,Li_002507,el_c8736f8322c4792b,True,True,True
Li,Li_002508,el_8d9986e5a7628ef6,True,True,True
Li,Li_002509,el_6da0a45e3fa2c79d,True,True,True
Li,Li_002510,el_73c4b68ef4bdd3e3,True,True,True
Li,Li_002511,el_99184b9853da5a77,True,True,True
Li,Li_002512,el_01e4ed22f825a053,True,True,True
Li,Li_002513,el_9fd3a4c85e8b1743,True,True,True
Li,Li_002514,el_3cfa989dc48c88e2,True,True,True
Li,Li_002515,el_24a1b8cd1bb1348b,True,True,True
Li,Li_002516,el_06cca24f55bad07e,True,True,True
Li,Li_002517,el_8259957bb32501a3,True,True,True
Li,Li_002518,el_111965a46a788a99,True,True,True
Li,Li_002519,el_632d2bad605f9974,True,True,True
Li,Li_002520,el_065e60daf4584543,True,True,True
Li,Li_002521,el_f9d5aa59fbfa05d4,True,True,True
Li,Li_002522,el_d844652351d0dc5d,True,True,True
Li,Li_002523,el_a2bb0eb20a6b5ce1,True,True,True
Li,Li_002524,el_a03d668febfdc430,True,True,True
Li,Li_002525,el_a838afd87d278fd7,True,True,True
Li,Li_002526,el_42bc0f20c9b54bef,True,True,True
Li,Li_002527,el_4999fe90ecbe8035,True,True,True
Li,Li_002528,el_1793139590f891e7,True,True,True
Li,Li_002529,el_ac9795ae4b44aaad,True,True,True
Li,Li_002530,el_3f193091fa9b1498,True,True,True
Li,Li_002531,el_55d5c2f12575797d,True,True,True
Li,Li_002532,el_a4bac530eb30d6f0,True,True,True
Li,Li_002533,el_4d1827f70d91697c,True,True,True
Li,Li_002534,el_d5d5af3bb2c3c41b,True,True,True
Li,Li_002535,el_3997ba537f7b9078,True,True,True
Li,Li_002536,el_0f81846566f27d7a,True,True,True
Li,Li_002537,el_45f12f8ad945f0d5,True,True,True
Li,Li_002538,el_6665e68e8cdeb7ed,True,True,True
Li,Li_002539,el_7916af0706f877ce,True,True,True
Li,Li_002540,el_ea45ed2927776e0f,True,True,True
Li,Li_002541,el_de0b87c5341a653b,True,True,True
Li,Li_002542,el_0db783fc9fa2f0bd,True,True,True
Li,Li_002543,el_bc186e9e7c62c1e9,True,True,True
Li,Li_002544,el_bebe1610680ac657,True,True,True
Li,Li_002545,el_17829cce65a2b1e1,True,True,True
Li,Li_002546,el_9cf4efbf2bacd03d,True,True,True
Li,Li_002547,el_151fa581af90b71f,True,True,True
Li,Li_002548,el_7b6aedaaf03dbeca,True,True,True
Li,Li_002549,el_8a423ecc95712650,True,True,True
Li,Li_002550,el_5e78c36c1e2dfdae,True,True,True
Li,Li_002551,el_e0ecff99301df2c0,True,True,True
Li,Li_002552,el_6eed194f54484815,True,True,True
Li,Li_002553,el_fab38d183438de7d,True,True,True
Li,Li_002554,el_127a30becb71deb5,True,True,True
Li,Li_002555,el_c787ec6dd1622538,True,True,True
Li,Li_002556,el_bec4a4eda24bf455,True,True,True
Li,Li_002557,el_f2c811f913eac427,True,True,True
Li,Li_002558,el_081e66fdbfe40d76,True,True,True
Li,Li_002559,el_8b1bf0aebc13c5cc,True,True,True
Li,Li_002560,el_83a66f5706e8b0ee,True,True,True
Li,Li_002561,el_280f25fc3f395087,True,True,True
Li,Li_002562,el_510aa191e02eab62,True,True,True
Li,Li_002563,el_35125df1e309376d,True,True,True
Li,Li_002564,el_519c4fe5435ea3a4,True,True,True
Li,Li_002565,el_76b1a49872ff1931,True,True,True
Li,Li_002566,el_3f78bb9457d4d5c2,True,True,True
Li,Li_002567,el_ca7decd529724383,True,True,True
Li,Li_002568,el_7b18b4fbb1d7b1c8,True,True,True
Li,Li_002569,el_3f68ab0adfb4b02f,True,True,True
Li,Li_002570,el_2b0c1a06a14f13e3,True,True,True
Li,Li_002571,el_c317aff092e61fbd,True,True,True
Li,Li_002572,el_fcfb7f75e546c3b3,True,True,True
Li,Li_002573,el_7b81c65272361579,True,True,True
Li,Li_002574,el_19c6b3b7f9c3c9da,True,True,True
Li,Li_002575,el_adeff758a6f6c14c,True,True,True
Li,Li_002576,el_618dbad48da8c0e8,True,True,True
Li,Li_002577,el_8aa54611713febaa,True,True,True
Li,Li_002578,el_b9a2d9db01da5d40,True,True,True
Li,Li_002579,el_9e8ecb48351cbde6,True,True,True
Li,Li_002580,el_2315ffe7d209d7c9,True,True,True
Li,Li_002581,el_ce68f91e557b2486,True,True,True
Li,Li_002582,el_e58e1586c059307e,True,True,True
Li,Li_002583,el_a300b0a00a0f9d50,True,True,True
Li,Li_002584,el_dc795a13513ce49f,True,True,True
Li,Li_002585,el_2739a3c37b7eeb46,True,True,True
Li,Li_002586,el_1637a167d75259fd,True,True,True
Li,Li_002587,el_d79ce690a085575e,True,True,True
Li,Li_002588,el_53ee0f6cedc411fc,True,True,True
Li,Li_002589,el_68c7b1a4922afef6,True,True,True
Li,Li_002590,el_1fd01e541f39b9b4,True,True,True
Li,Li_002591,el_7343750145c8f056,True,True,True
Li,Li_002592,el_636cd33a2b4d4a8b,True,True,True
Li,Li_002593,el_8a05a74681926cd6,True,True,True
Li,Li_002594,el_44450bc5a4b0363c,True,True,True
Li,Li_002595,el_3f91f91e5c201188,True,True,True
Li,Li_002596,el_2df92ac564c79901,True,True,True
Li,Li_002597,el_1ee2d3651367e44d,True,True,True
Li,Li_002598,el_8ba9fee051839f46,True,True,True
Li,Li_002599,el_57e016f7d0d32300,True,True,True
Li,Li_002600,el_a48d8598153a9d43,True,True,True
Li,Li_002601,el_c646675c18c63630,True,True,True
Li,Li_002602,el_ca04c33aa20d84df,True,True,True
Li,Li_002603,el_fa42afa074e747c0,True,True,True
Li,Li_002604,el_15ccc35e5c09c389,True,True,True
Li,Li_002605,el_9da3d4836aed07e3,True,True,True
Li,Li_002606,el_209d65e5494fc2ee,True,True,True
Li,Li_002607,el_093428bbe4b8b8cf,True,True,True
Li,Li_002608,el_ff3366fa38ec376f,True,True,True
Li,Li_002609,el_aea9753b57d1daa7,True,True,True
Li,Li_002610,el_a9a61d78d8b587dd,True,True,True
Li,Li_002611,el_180ecf2d61ce0dfd,True,True,True
Li,Li_002612,el_ceb45d892b065266,True,True,True
Li,Li_002613,el_436894dee3f95c58,True,True,True
Li,Li_002614,el_efa1bceab8948cb5,True,True,True
Li,Li_002615,el_9fb19b14b2c0beb6,True,True,True
Li,Li_002616,el_50d80c8faa6c3c08,True,True,True
Li,Li_002617,el_72168a514192958e,True,True,True
Li,Li_002618,el_207784686f698094,True,True,True
Li,Li_002619,el_26101c35d4e2a804,True,True,True
Li,Li_002620,el_9a9ed925b25f1014,True,True,True
Li,Li_002621,el_5d710332b5defc2f,True,True,True
Li,Li_002622,el_d0e22077eb42d2dc,True,True,True
Li,Li_002623,el_d45c3c463e88ce48,True,True,True
Li,Li_002624,el_88e9ebacfb2c9ce3,True,True,True
Li,Li_002625,el_fcfcc346f8df8167,True,True,True
Li,Li_002626,el_5a555713fce373f4,True,True,True
Li,Li_002627,el_42f5e9e4d2bf3f3a,True,True,True
Li,Li_002628,el_4a2963562132f702,True,True,True
Li,Li_002629,el_a6561b250bf57ec6,True,True,True
Li,Li_002630,el_3284b259e9129489,True,True,True
Li,Li_002631,el_df1d05e10e5be409,True,True,True
Li,Li_002632,el_e291906e642f9dea,True,True,True
Li,Li_002633,el_fe1561a5e44d4846,True,True,True
Li,Li_002634,el_22aefdb2fe81f422,True,True,True
Li,Li_002635,el_2fc495fa0ca7f361,True,True,True
Li,Li_002636,el_5c5b7fd35164abfb,True,True,True
Li,Li_002637,el_86e39fd570ba3986,True,True,True
Li,Li_002638,el_aaa553782009e800,True,True,True
Li,Li_002639,el_f6ec403de40c0498,True,True,True
Li,Li_002640,el_3bc0e3e378e08356,True,True,True
Li,Li_002641,el_1a23d296035f87a1,True,True,True
Li,Li_002642,el_67fab8a773cf8566,True,True,True
Li,Li_002643,el_87059f2075cde135,True,True,True
Li,Li_002644,el_325ae63a620914b8,True,True,True
Li,Li_002645,el_89a5d2da6e5e7c1e,True,True,True
Li,Li_002646,el_fbf6bd5336b008b3,True,True,True
Li,Li_002647,el_1abf0d2694040600,True,True,True
Li,Li_002648,el_9f8386fdd7592ab0,True,True,True
Li,Li_002649,el_62b59621b2b57d98,True,True,True
Li,Li_002650,el_7c2a96d89a1a5a5e,True,True,True
Li,Li_002651,el_35292623bf3d5d65,True,True,True
Li,Li_002652,el_7f0450493f4a492b,True,True,True
Li,Li_002653,el_ba214a0b58eb5e17,True,True,True
Li,Li_002654,el_466243d37228745d,True,True,True
Li,Li_002655,el_a48c33287ef39687,True,True,True
Li,Li_002656,el_7676c5e731b3d6da,True,True,True
Li,Li_002657,el_82eefde9e2422784,True,True,True
Li,Li_002658,el_8e3f3c9c99bce987,True,True,True
Li,Li_002659,el_dbda3deb177923fd,True,True,True
Li,Li_002660,el_a5ef23b0b99fbcf1,True,True,True
Li,Li_002661,el_e6734bdd8ece6a83,True,True,True
Li,Li_002662,el_755a299cccbb2ece,True,True,True
Li,Li_002663,el_b00d77d0f6b50e3f,True,True,True
Li,Li_002664,el_9760b7b73e92c64c,True,True,True
Li,Li_002665,el_8fdd50c845616936,True,True,True
Li,Li_002666,el_19721f9300a7554b,True,True,True
Li,Li_002667,el_fd66e93263164a6b,True,True,True
Li,Li_002668,el_697f1a5be1961990,True,True,True
Li,Li_002669,el_ed5a932c4869104d,True,True,True
Li,Li_002670,el_83acae89c78d457a,True,True,True
Li,Li_002671,el_bfdb262b7a47fe75,True,True,True
Li,Li_002672,el_9b24050fb06eedfb,True,True,True
Li,Li_002673,el_5d467e6ffe9c01b6,True,True,True
Li,Li_002674,el_c3c4e8fabf5f236b,True,True,True
Li,Li_002675,el_7cf2feac242f8ec0,True,True,True
Li,Li_002676,el_5287abbb9a254903,True,True,True
Li,Li_002677,el_29512c7958298e00,True,True,True
Li,Li_002678,el_562bc6a3a9b2ba32,True,True,True
Li,Li_002679,el_92ed4a0d1781aca9,True,True,True
Li,Li_002680,el_c4ab9296151777a7,True,True,True
Li,Li_002681,el_4955c8576d9e0951,True,True,True
Li,Li_002682,el_97319816b6aa872d,True,True,True
Li,Li_002683,el_d3d43afd5c313134,True,True,True
Li,Li_002684,el_a978ac0c5b1e48b9,True,True,True
Li,Li_002685,el_04a91bdfd7e5ad83,True,True,True
Li,Li_002686,el_78df5cc39af9f6b6,True,True,True
Li,Li_002687,el_e64c8ab1bb662e68,True,True,True
Li,Li_002688,el_b4e79b43624c4ac8,True,True,True
Li,Li_002689,el_5bf763a0977dd80c,True,True,True
Li,Li_002690,el_dc0bdfef70b3e11c,True,True,True
Li,Li_002691,el_0d520e6310945ac1,True,True,True
Li,Li_002692,el_25643ef6fd56dc0c,True,True,True
Li,Li_002693,el_ed937ef33440b839,True,True,True
Li,Li_002694,el_736721764946a841,True,True,True
Li,Li_002695,el_3f25b56849331f88,True,True,True
Li,Li_002696,el_b2bc90a5afc4027f,True,True,True
Li,Li_002697,el_a3d99875e73807a8,True,True,True
Li,Li_002698,el_d845f484242d6068,True,True,True
Li,Li_002699,el_85d53509564e51b9,True,True,True
Li,Li_002700,el_1f9b07851f1ff218,True,True,True
Li,Li_002701,el_c123192bcee96947,True,True,True
Li,Li_002702,el_ab77e709c14d101f,True,True,True
Li,Li_002703,el_1d71d7b63447b6b4,True,True,True
Li,Li_002704,el_159d68b2780c090f,True,True,True
Li,Li_002705,el_9dfe67db7640d8ac,True,True,True
Li,Li_002706,el_cad72d3cc5b5bd99,True,True,True
Li,Li_002707,el_8b869003dff853c5,True,True,True
Li,Li_002708,el_bee1de1b69dbfdd3,True,True,True
Li,Li_002709,el_b3b69005de7f2e3b,True,True,True
Li,Li_002710,el_d9c71561775cf3be,True,True,True
Li,Li_002711,el_02e1bcfc517d9479,True,True,True
Li,Li_002712,el_9b691fa45848ccec,True,True,True
Li,Li_002713,el_2aaa1c238411bc7b,True,True,True
Li,Li_002714,el_b39b435f79bdb80e,True,True,True
Li,Li_002715,el_d58213d5f322f533,True,True,True
Li,Li_002716,el_d789ba65f4f600da,True,True,True
Li,Li_002717,el_9daee0550f3a0c6a,True,True,True
Li,Li_002718,el_d17be51098407296,True,True,True
Li,Li_002719,el_7fd3922f60c2ad04,True,True,True
Li,Li_002720,el_39bb46d54cdf4392,True,True,True
Li,Li_002721,el_86b2016ae23f593f,True,True,True
Li,Li_002722,el_d5649f5f1fb5b1cc,True,True,True
Li,Li_002723,el_80bc823e6c5fc73d,True,True,True
Li,Li_002724,el_7ecfd312bc329176,True,True,True
Li,Li_002725,el_465f8d392e744264,True,True,True
Li,Li_002726,el_f41be3414f1aea75,True,True,True
Li,Li_002727,el_491e5679bc40edf1,True,True,True
Li,Li_002728,el_42b5f95cf85a4dab,True,True,True
Li,Li_002729,el_e2f0f4f4c019ee6b,True,True,True
Li,Li_002730,el_a76cfe671aaa4d29,True,True,True
Li,Li_002731,el_0099853b464d8cdb,True,True,True
Li,Li_002732,el_a40129f0d66d40a7,True,True,True
Li,Li_002733,el_1d4fc1ac696edd6c,True,True,True
Li,Li_002734,el_a755c9cb41cdf73d,True,True,True
Li,Li_002735,el_7eee601d61aa6a8b,True,True,True
Li,Li_002736,el_5cc8e96b27a26dfe,True,True,True
Li,Li_002737,el_e1b97cc776962ff1,True,True,True
Li,Li_002738,el_832c1b8f49ce8800,True,True,True
Li,Li_002739,el_a3468d3ae468eed7,True,True,True
Li,Li_002740,el_178e01727e1e0893,True,True,True
Li,Li_002741,el_32b269d5f0756d58,True,True,True
Li,Li_002742,el_c0a363de28eddf85,True,True,True
Li,Li_002743,el_cf7507c9ce951c71,True,True,True
Li,Li_002744,el_8b345eee41349928,True,True,True
Li,Li_002745,el_4a93f422ca72094d,True,True,True
Li,Li_002746,el_055f47fe1fb38789,True,True,True
Li,Li_002747,el_c679d8d682e72283,True,True,True
Li,Li_002748,el_877cfb9b8a713351,True,True,True
Li,Li_002749,el_fe563a8f37817e68,True,True,True
Li,Li_002750,el_baaa2acc26524322,True,True,True
Li,Li_002751,el_00d84d77a1894b05,True,True,True
Li,Li_002752,el_2c12183585f55683,True,True,True
Li,Li_002753,el_3c0abf988ccc59bb,True,True,True
Li,Li_002754,el_99e883d16e109da7,True,True,True
Li,Li_002755,el_eb47096272e3132b,True,True,True
Li,Li_002756,el_854c504136db46fa,True,True,True
Li,Li_002757,el_a448e0b8b6e5d6cf,True,True,True
Li,Li_002758,el_ef1b4fe2ebe9c0a8,True,True,True
Li,Li_002759,el_e648e2477d2969b7,True,True,True
Li,Li_002760,el_b6cf760e155859ae,True,True,True
Li,Li_002761,el_373f1a996aadf1e9,True,True,True
Li,Li_002762,el_8095690c241be43d,True,True,True
Li,Li_002763,el_db9c5c4908904108,True,True,True
Li,Li_002764,el_46c7fce2bad2d0cf,True,True,True
Li,Li_002765,el_d14ef3103acdbc87,True,True,True
Li,Li_002766,el_8bd9f9300b12a101,True,True,True
Li,Li_002767,el_4b9f24fba9e14255,True,True,True
Li,Li_002768,el_eeff8ddd7b698943,True,True,True
Li,Li_002769,el_8be305e86b5206be,True,True,True
Li,Li_002770,el_d42e517de322c5a9,True,True,True
Li,Li_002771,el_b05bb00861857dfd,True,True,True
Li,Li_002772,el_4ee4d33e90008da0,True,True,True
Li,Li_002773,el_34361a53b166f3aa,True,True,True
Na,Na_000000,el_5f2cc37ca996cca9,True,True,True
Na,Na_000001,el_7d310eeb3c473e56,True,True,True
Na,Na_000002,el_fec6585a28e00c3e,True,True,True
Na,Na_000003,el_5e257962e1178598,True,True,True
Na,Na_000004,el_da0a3c28cc9ac8d4,True,True,True
Na,Na_000005,el_2cc2f4668b72161b,True,True,True
Na,Na_000006,el_274f65a2233e7ef0,True,True,True
Na,Na_000007,el_8d4d19bee02126e8,True,True,True
Na,Na_000008,el_9888ef10c28e81a9,True,True,True
Na,Na_000009,el_4bbcac8375a040b1,True,True,True
Na,Na_000010,el_7c42e79f3855713d,True,True,True
Na,Na_000011,el_6f4e549fa8fd7f9d,True,True,True
Na,Na_000012,el_83dddee346157f3a,True,True,True
Na,Na_000013,el_82dfdd233dcc5066,True,True,True
Na,Na_000014,el_657d438f8732b4d6,True,True,True
Na,Na_000015,el_bed3b050bba01c6f,True,True,True
Na,Na_000016,el_1882e09b15b2e6dd,True,True,True
Na,Na_000017,el_338d6cc1ae0c6b83,True,True,True
Na,Na_000018,el_a3a863ce00df054a,True,True,True
Na,Na_000019,el_5d80e6caaae21937,True,True,True
Na,Na_000020,el_ac8e76a995df5aff,True,True,True
Na,Na_000021,el_55612b619d2ff21a,True,True,True
Na,Na_000022,el_6c9021d386f36f29,True,True,True
Na,Na_000023,el_8a71e032032ec194,True,True,True
Na,Na_000024,el_baba2c7fae4f260f,True,True,True
Na,Na_000025,el_a404dc1a31f7d9a3,True,True,True
Na,Na_000026,el_3af303dfeeb29e7d,True,True,True
Na,Na_000027,el_86638f81c43e9909,True,True,True
Na,Na_000028,el_73af9493427fd168,True,True,True
Na,Na_000029,el_8097ccc781187cbc,True,True,True
Na,Na_000030,el_75a3456e904c214d,True,True,True
Na,Na_000031,el_4608952b2ebf4d1c,True,True,True
Na,Na_000032,el_ada9331a8bc97675,True,True,True
Na,Na_000033,el_3aa4e35327b79071,True,True,True
Na,Na_000034,el_663592f6bb14dc2a,True,True,True
Na,Na_000035,el_9222e3743ea4676d,True,True,True
Na,Na_000036,el_d37d205d6cb1bcc2,True,True,True
Na,Na_000037,el_d41a46141f5aaff1,True,True,True
Na,Na_000038,el_4c27a7a6a7db9e60,True,True,True
Na,Na_000039,el_dac697ef9cd398fc,True,True,True
Na,Na_000040,el_3b8af331dd6aae95,True,True,True
Na,Na_000041,el_9cf44555e04a9b33,True,True,True
Na,Na_000042,el_8acd939514cbd8df,True,True,True
Na,Na_000043,el_41e59994b1685df4,True,True,True
Na,Na_000044,el_a4c68cf1c971689e,True,True,True
Na,Na_000045,el_12888af781c7a17a,True,True,True
Na,Na_000046,el_0097b7a1dbe52f92,True,True,True
Na,Na_000047,el_329b4ff52c69ea84,True,True,True
Na,Na_000048,el_f68235cebe649412,True,True,True
Na,Na_000049,el_3c4f65d1e46b269b,True,True,True
Na,Na_000050,el_b3e4f24c3c16e72f,True,True,True
Na,Na_000051,el_4e820e9b5c4a3046,True,True,True
Na,Na_000052,el_ecfec21a03880b53,True,True,True
Na,Na_000053,el_4ed9febffc1f91eb,True,True,True
Na,Na_000054,el_d1068bae3e563d28,True,True,True
Na,Na_000055,el_555bb835a77a4fad,True,True,True
Na,Na_000056,el_7866a4da483e62fa,True,True,True
Na,Na_000057,el_5fbb0374de3911a7,True,True,True
Na,Na_000058,el_48d41525497e6aa5,True,True,True
Na,Na_000059,el_94a53cdf86c66cd5,True,True,True
Na,Na_000060,el_6726ed19eadb0eb5,True,True,True
Na,Na_000061,el_682415c637a4cf99,True,True,True
Na,Na_000062,el_a31b14788307b576,True,True,True
Na,Na_000063,el_5f121a94000d438f,True,True,True
Na,Na_000064,el_2b6252c1169a2e77,True,True,True
Na,Na_000065,el_b4884f96bd636bee,True,True,True
Na,Na_000066,el_c70f60bb89540792,True,True,True
Na,Na_000067,el_722716b7acd0281c,True,True,True
Na,Na_000068,el_7bbdd653d3d5446c,True,True,True
Na,Na_000069,el_b43ac67014c0a9f8,True,True,True
Na,Na_000070,el_fec0ccc0633b5339,True,True,True
Na,Na_000071,el_8e28a8beec5fdef0,True,True,True
Na,Na_000072,el_92e413fd80e8d993,True,True,True
Na,Na_000073,el_31d54be5f7dfc2b4,True,True,True
Na,Na_000074,el_4a14655ece0ed903,True,True,True
Na,Na_000075,el_91059c5f7490648a,True,True,True
Na,Na_000076,el_27254af14339d25a,True,True,True
Na,Na_000077,el_a8a0006f17616f70,True,True,True
Na,Na_000078,el_f50e88fc70435438,True,True,True
Na,Na_000079,el_a2f99544349d3120,True,True,True
Na,Na_000080,el_a1746b4ca43393ec,True,True,True
Na,Na_000081,el_83c3dcdf99626b1d,True,True,True
Na,Na_000082,el_6bd48935882dc79f,True,True,True
Na,Na_000083,el_8b6d8922ef017d58,True,True,True
Na,Na_000084,el_ac4c43258d8cff1a,True,True,True
Na,Na_000085,el_1c325bf1c42a4389,True,True,True
Na,Na_000086,el_fb00cb23f2cde315,True,True,True
Na,Na_000087,el_21648b3822f38a5a,True,True,True
Na,Na_000088,el_897d011037c6409c,True,True,True
Na,Na_000089,el_c2d531332f0dbd4b,True,True,True
Na,Na_000090,el_be34c73e172196fa,True,True,True
Na,Na_000091,el_e6ad57fbe63d9e3b,True,True,True
Na,Na_000092,el_59caafe19fc6a853,True,True,True
Na,Na_000093,el_19dfe4e31a7c4bf3,True,True,True
Na,Na_000094,el_eccbab6d88a6d52b,True,True,True
Na,Na_000095,el_bbf56837470ab6b5,True,True,True
Na,Na_000096,el_34c1a6f8833184bb,True,True,True
Na,Na_000097,el_1c238be61214d2b7,True,True,True
Na,Na_000098,el_75c79ab97ba37158,True,True,True
Na,Na_000099,el_60f28cce4da8bfcd,True,True,True
Na,Na_000100,el_aa74010285ab01ed,True,True,True
Na,Na_000101,el_1a7fb9d809b11706,True,True,True
Na,Na_000102,el_37ca28c199e28446,True,True,True
Na,Na_000103,el_de30fee0ff446998,True,True,True
Na,Na_000104,el_1b5602728f4e5248,True,True,True
Na,Na_000105,el_68ac1d563a64a76a,True,True,True
Na,Na_000106,el_0439bd4e6fc3ba84,True,True,True
Na,Na_000107,el_d0b271a2aeb77e80,True,True,True
Na,Na_000108,el_5a7478e84048f109,True,True,True
Na,Na_000109,el_a94fad932126d9fb,True,True,True
Na,Na_000110,el_9b0934997297a3c5,True,True,True
Na,Na_000111,el_9373a0ee7c857f7f,True,True,True
Na,Na_000112,el_8f0939ae7efbb2b3,True,True,True
Na,Na_000113,el_48c738f821d52172,True,True,True
Na,Na_000114,el_6019cdb4a73cacd7,True,True,True
Na,Na_000115,el_e670cb0a13c6f812,True,True,True
Na,Na_000116,el_5568796914a84b21,True,True,True
Na,Na_000117,el_d50b2ba8d83c212d,True,True,True
Na,Na_000118,el_e5722fcc83279266,True,True,True
Na,Na_000119,el_8f68a6066e47b147,True,True,True
Na,Na_000120,el_eeae341957dac1d3,True,True,True
Na,Na_000121,el_9bc9f498254b10d6,True,True,True
Na,Na_000122,el_b92fd1599c5272f5,True,True,True
Na,Na_000123,el_af28afced009925f,True,True,True
Na,Na_000124,el_d10f3562d5aa8045,True,True,True
Na,Na_000125,el_be03cdec6202f30e,True,True,True
Na,Na_000126,el_71e2e8457bc98a95,True,True,True
Na,Na_000127,el_3b36bdc63c214131,True,True,True
Na,Na_000128,el_ebd9fe203fb655f2,True,True,True
Na,Na_000129,el_2548fe3bfbaff469,True,True,True
Na,Na_000130,el_6fd09fc26844c0e0,True,True,True
Na,Na_000131,el_35bd175e287c28d0,True,True,True
Na,Na_000132,el_5f69427826e54d53,True,True,True
Na,Na_000133,el_1e9bb3c7a41c8fb7,True,True,True
Na,Na_000134,el_81c4dbcbc13b4e9a,True,True,True
Na,Na_000135,el_d9d2544f0204383d,True,True,True
Na,Na_000136,el_fed15d507f78a6fe,True,True,True
Na,Na_000137,el_37972bb0b339ab2a,True,True,True
Na,Na_000138,el_7063e1b862de9352,True,True,True
Na,Na_000139,el_4d04fccfeb90f3b6,True,True,True
Na,Na_000140,el_9cec818aea686e60,True,True,True
Na,Na_000141,el_87edb42c9aff1b9e,True,True,True
