query_id,manual_candidate_id,shortlist_priority_rank,battery_formula,formula_discharge,framework_formula,coarse_family,chemical_system_uid,query_type,query_priority,query_priority_tier,search_platform,search_query,search_url,query_note,manual_check_required,recommended_action,normalized_search_query,manual_checked,annotation_status,analogue_level,relevance_score_0_to_3,citation_title,citation_year,doi,url,source_journal_or_database,same_sodium_working_ion,same_formula,same_framework,same_transition_metal,same_anion_framework,electrochemical_evidence_reported,computed_or_experimental,manual_evidence_note,reviewer_initials,manual_check_date,needs_second_check,evidence_confidence_0_to_3,do_not_use_as_discovery_claim,manual_filling_hint,negative_result_rule
Q0098,Na_candidate_12,12,Na0-2MnH4(SO5)2,Na2MnH4(SO5)2,MnH4(SO5)2,sulfate_or_sulfur_oxoanion_like,H-Mn-O-S,broad_family_sulfate,7,C_broad_fallback,Google Scholar,sulfate polyanion sodium ion battery cathode,https://scholar.google.com/scholar?q=sulfate+polyanion+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,TRUE,search_if_needed,sulfate polyanion sodium ion battery cathode,TRUE,general_background_only,background_only,1,Sulfate-based cathode materials for Li- and Na-ion batteries,2018,10.1002/tcr.201800071,https://doi.org/10.1002/tcr.201800071,The Chemical Record / Wiley Online Librar,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,review,"Broad search for sulfate polyanion sodium-ion battery cathode returned general sulfate-based polyanionic cathode literature, not an exact Candidate 12 formula match. The selected source is a review/background paper on sulfate-based cathode materials for Li- and Na-ion batteries. It supports only broad sulfate-polyanion cathode context and is not evidence for exact NaxMnH4(SO5)2, not manganese-specific validation, and not validation of the Materials Project triage rank",Md Efatuzzaman Efat,7/9/2026,TRUE,2,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0099,Na_candidate_13,13,Na0-1CoPO4,NaCoPO4,CoPO4,polyanion_phosphate_like,Co-O-P,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,NaCoPO4 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaCoPO4+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,TRUE,search_this_first,nacopo4 sodium ion battery cathode,TRUE,exact_or_near_exact_formula,exact_formula,3,Microwave-Assisted Synthesis of NaCoPO4 Red-Phase and Initial Characterization as High Voltage Cathode for Sodium-Ion Batteries,2017,10.1021/acsami.6b14341,https://pubs.acs.org/doi/10.1021/acsami.6b14341,ACS Applied Materials & Interfaces / ACS Publications,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,experimental,"Selected literature provides exact or near-exact sodium-ion cathode evidence for this candidate, but it is not validation of the specific Materials Project computed record or triage rank.",Md Efatuzzaman Efat,7/9/2026,FALSE,3,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0100,Na_candidate_13,13,Na0-1CoPO4,NaCoPO4,CoPO4,polyanion_phosphate_like,Co-O-P,_exact_formula_electrode,2,A_try_first,Google Scholar,NaCoPO4 electrode cathode,https://scholar.google.com/scholar?q=NaCoPO4+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,TRUE,search_this_first,nacopo4 electrode cathode,FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0101,Na_candidate_13,13,Na0-1CoPO4,NaCoPO4,CoPO4,polyanion_phosphate_like,Co-O-P,quoted_literature_formula,3,B_try_second,Google Scholar,"""NaCoPO4"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22NaCoPO4%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,TRUE,search_if_needed,"""nacopo4"" sodium ion battery cathode",FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0102,Na_candidate_13,13,Na0-1CoPO4,NaCoPO4,CoPO4,polyanion_phosphate_like,Co-O-P,variable_sodium_literature_formula,4,B_try_second,Google Scholar,NaxCoPO4 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxCoPO4+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,TRUE,search_if_needed,naxcopo4 sodium ion battery cathode,FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0103,Na_candidate_13,13,Na0-1CoPO4,NaCoPO4,CoPO4,polyanion_phosphate_like,Co-O-P,_framework_formula,5,B_try_second,Google Scholar,CoPO4 sodium ion battery cathode,https://scholar.google.com/scholar?q=CoPO4+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",TRUE,search_if_needed,copo4 sodium ion battery cathode,FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0104,Na_candidate_13,13,Na0-1CoPO4,NaCoPO4,CoPO4,polyanion_phosphate_like,Co-O-P,material_phrase_phosphate,6,C_broad_fallback,Google Scholar,sodium cobalt phosphate cathode,https://scholar.google.com/scholar?q=sodium+cobalt+phosphate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,TRUE,search_if_needed,sodium cobalt phosphate cathode,FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0105,Na_candidate_13,13,Na0-1CoPO4,NaCoPO4,CoPO4,polyanion_phosphate_like,Co-O-P,broad_family_polyanion,7,C_broad_fallback,Google Scholar,polyanion phosphate sodium ion battery cathode,https://scholar.google.com/scholar?q=polyanion+phosphate+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,TRUE,search_if_needed,polyanion phosphate sodium ion battery cathode,FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0106,Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,Na3NiPO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3NiPO4CO3+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,TRUE,search_this_first,na3nipo4co3 sodium ion battery cathode,TRUE,exact_or_near_exact_formula,exact_formula,3,Cathode Properties of Na3MPO4CO3 (M = Co/Ni) Prepared by a Hydrothermal Method for Na-ion Batteries,2019,10.5109/2547345,https://api.lib.kyushu-u.ac.jp/opac_download_md/2547345/Pages_262-266.pdf,Evergreen / Kyushu University Repository,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,experimental,"Experimental Na-ion battery cathode paper on Na3MPO4CO3 with M = Co/Ni. Because M includes Ni, this provides exact-formula family evidence for Candidate 14 Na3NiPO4CO3. The work reports hydrothermal preparation and cathode-property evaluation for Na-ion batteries. This is direct exact-formula literature evidence, but it is not validation of the specific Materials Project computed record or triage rank",Md Efatuzzaman Efat,7/9/2026,FALSE,3,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0107,Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,_exact_formula_electrode,2,A_try_first,Google Scholar,Na3NiPO4CO3 electrode cathode,https://scholar.google.com/scholar?q=Na3NiPO4CO3+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,TRUE,search_this_first,na3nipo4co3 electrode cathode,FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0108,Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,_exact_formula_sodium_ion,3,A_try_first,Google Scholar,Na3Ni(CO3)(PO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3Ni%28CO3%29%28PO4%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,TRUE,search_this_first,na3ni(co3)(po4) sodium ion battery cathode,FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0109,Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,_exact_formula_electrode,4,A_try_first,Google Scholar,Na3Ni(CO3)(PO4) electrode cathode,https://scholar.google.com/scholar?q=Na3Ni%28CO3%29%28PO4%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,TRUE,search_this_first,na3ni(co3)(po4) electrode cathode,FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0110,Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,_exact_formula_sodium_ion,5,A_try_first,Google Scholar,Na3Ni(PO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3Ni%28PO4%29%28CO3%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,TRUE,search_this_first,na3ni(po4)(co3) sodium ion battery cathode,FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0111,Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,_exact_formula_electrode,6,A_try_first,Google Scholar,Na3Ni(PO4)(CO3) electrode cathode,https://scholar.google.com/scholar?q=Na3Ni%28PO4%29%28CO3%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,TRUE,search_this_first,na3ni(po4)(co3) electrode cathode,FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0112,Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,quoted_literature_formula,7,B_try_second,Google Scholar,"""Na3NiPO4CO3"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na3NiPO4CO3%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,TRUE,search_if_needed,"""na3nipo4co3"" sodium ion battery cathode",FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0113,Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,quoted_literature_formula,8,B_try_second,Google Scholar,"""Na3Ni(CO3)(PO4)"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na3Ni%28CO3%29%28PO4%29%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,TRUE,search_if_needed,"""na3ni(co3)(po4)"" sodium ion battery cathode",FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0114,Na_candidate_14,14,Na1.5-3NiPCO7,Na3NiPCO7,NiPCO7,polyanion_phosphate_like,C-Ni-O-P,variable_sodium_literature_formula,9,B_try_second,Google Scholar,NaxNiPO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxNiPO4CO3+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,TRUE,search_if_needed,naxnipo4co3 sodium ion battery cathode,FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
